Subject,Control,Complexity,Num_A,Num_sim,Regret_cum
1,none,high,5,20,15.0486306010835
1,waypoint,high,5,20,23.0670757482246
1,directergodic,high,5,20,15.639507345374
1,sharedergodic,high,5,20,25.8732184241605
1,autoergodic,high,5,20,11.4956160606781
1,none,low,5,26,18.1949881011132
1,waypoint,low,5,26,15.5788128980495
1,directergodic,low,5,26,14.4609914193021
1,sharedergodic,low,5,26,9.60812690138085
1,autoergodic,low,5,26,11.9538930074889
1,none,high,5,26,6.63995884078055
1,waypoint,high,5,26,18.4546235579308
1,directergodic,high,5,26,15.086923795403
1,sharedergodic,high,5,26,21.6319893413797
1,autoergodic,high,5,26,5.91583363197226
1,none,low,5,33,17.7939074243093
1,waypoint,low,5,33,14.2116609319945
1,directergodic,low,5,33,8.90261504554414
1,sharedergodic,low,5,33,5.96138894108552
1,autoergodic,low,5,33,13.916831056731
1,none,high,5,33,7.7519411369396
1,waypoint,high,5,33,16.5437772588253
1,directergodic,high,5,33,9.74615827479589
1,sharedergodic,high,5,33,13.711777697979
1,autoergodic,high,5,33,5.44922476682422
1,none,low,5,43,11.3739983583183
1,waypoint,low,5,43,9.22366344258579
1,directergodic,low,5,43,6.58764294079992
1,sharedergodic,low,5,43,6.6720077977915
1,autoergodic,low,5,43,14.4386499540855
1,none,high,5,43,6.30798771101831
1,waypoint,high,5,43,12.4922547379125
1,directergodic,high,5,43,11.6505325362937
1,sharedergodic,high,5,43,8.91867332616647
1,autoergodic,high,5,43,3.28153910253948
1,none,low,5,55,11.2747030929518
1,waypoint,low,5,55,10.3128851009997
1,directergodic,low,5,55,6.13703741112795
1,sharedergodic,low,5,55,2.78519028670087
1,autoergodic,low,5,55,8.08833196246117
1,none,high,5,55,2.20944127504279
1,waypoint,high,5,55,12.9962786318358
1,directergodic,high,5,55,7.97155006484675
1,sharedergodic,high,5,55,6.3874228963401
1,autoergodic,high,5,55,4.34691856409936
1,none,low,5,70,7.85918758599506
1,waypoint,low,5,70,11.2775362922824
1,directergodic,low,5,70,4.19122676549105
1,sharedergodic,low,5,70,3.07858199567126
1,autoergodic,low,5,70,9.82878728478597
1,none,high,5,70,3.03077687286426
1,waypoint,high,5,70,9.82632086954062
1,directergodic,high,5,70,6.73866697064808
1,sharedergodic,high,5,70,10.177099488318
1,autoergodic,high,5,70,3.32387193424083
1,none,low,5,90,10.6625705253235
1,waypoint,low,5,90,11.5972989018581
1,directergodic,low,5,90,5.55398631199682
1,sharedergodic,low,5,90,2.5237120315419
1,autoergodic,low,5,90,8.65812832919969
1,none,high,5,90,3.01824810118617
1,waypoint,high,5,90,9.08033657996058
1,directergodic,high,5,90,6.3815208348162
1,sharedergodic,high,5,90,5.8814392343377
1,autoergodic,high,5,90,4.2588648096168
1,none,low,5,116,8.01058091633678
1,waypoint,low,5,116,11.1754020274543
1,directergodic,low,5,116,3.11747696897992
1,sharedergodic,low,5,116,2.83044493440067
1,autoergodic,low,5,116,9.07210016490026
1,none,high,5,116,2.05233938018367
1,waypoint,high,5,116,9.05239524592201
1,directergodic,high,5,116,8.11442122740831
1,sharedergodic,high,5,116,6.55866654740409
1,autoergodic,high,5,116,3.64352059354855
1,none,low,5,148,7.56208158370675
1,waypoint,low,5,148,9.04790922823175
1,directergodic,low,5,148,1.93472349338417
1,sharedergodic,low,5,148,2.00791332333676
1,autoergodic,low,5,148,8.50322407658763
1,none,high,5,148,1.88177784781369
1,waypoint,high,5,148,8.80017515148291
1,directergodic,high,5,148,6.07879152349801
1,sharedergodic,high,5,148,6.00125770799318
1,autoergodic,high,5,148,2.91668170893683
1,none,low,5,191,7.7914970091957
1,waypoint,low,5,191,8.39302111942549
1,directergodic,low,5,191,2.09151371861155
1,sharedergodic,low,5,191,2.55083650797135
1,autoergodic,low,5,191,9.44396672096247
1,none,high,5,191,2.40896419476791
1,waypoint,high,5,191,8.62879006052048
1,directergodic,high,5,191,8.46518536531373
1,sharedergodic,high,5,191,6.04618422172208
1,autoergodic,high,5,191,4.08818664215078
1,none,low,5,245,7.61718778475138
1,waypoint,low,5,245,7.77634512080875
1,directergodic,low,5,245,2.37715703798574
1,sharedergodic,low,5,245,1.53775765503461
1,autoergodic,low,5,245,7.84493060609872
1,none,high,5,245,2.27329772669459
1,waypoint,high,5,245,7.66649776976808
1,directergodic,high,5,245,5.19364078603271
1,sharedergodic,high,5,245,5.73703141895867
1,autoergodic,high,5,245,2.84647709580123
1,none,low,6,1,1091.41331426297
1,waypoint,low,6,1,1008.7868327258
1,directergodic,low,6,1,1010.73984487224
1,sharedergodic,low,6,1,1022.18581666119
1,autoergodic,low,6,1,1170.13108699121
1,none,high,6,1,1073.21135888239
1,waypoint,high,6,1,961.249291734622
1,directergodic,high,6,1,1107.79084208881
1,sharedergodic,high,6,1,1153.86392588886
1,autoergodic,high,6,1,1069.10944976447
1,none,low,6,2,598.008629016338
1,waypoint,low,6,2,798.902581817155
1,directergodic,low,6,2,695.056419871731
1,sharedergodic,low,6,2,751.822488923789
1,autoergodic,low,6,2,799.407016613041
1,none,high,6,2,669.71353795199
1,waypoint,high,6,2,838.213186408672
1,directergodic,high,6,2,983.015182449976
1,sharedergodic,high,6,2,1129.92699523008
1,autoergodic,high,6,2,750.048033241093
1,none,low,6,3,577.680276304992
1,waypoint,low,6,3,755.733283818731
1,directergodic,low,6,3,650.796669133726
1,sharedergodic,low,6,3,573.361305852057
1,autoergodic,low,6,3,473.938571828441
1,none,high,6,3,805.791754721245
1,waypoint,high,6,3,517.922414144053
1,directergodic,high,6,3,758.232114152894
1,sharedergodic,high,6,3,719.484759720756
1,autoergodic,high,6,3,515.082562924778
1,none,low,6,4,266.541327742925
1,waypoint,low,6,4,553.479900119108
1,directergodic,low,6,4,307.035806577809
1,sharedergodic,low,6,4,524.158551668192
1,autoergodic,low,6,4,564.474487081289
1,none,high,6,4,518.899371078174
1,waypoint,high,6,4,451.758568192906
1,directergodic,high,6,4,616.699465010728
1,sharedergodic,high,6,4,760.170145101499
1,autoergodic,high,6,4,411.697994354713
1,none,low,6,6,220.231059689641
1,waypoint,low,6,6,256.685408822758
1,directergodic,low,6,6,416.232076366378
1,sharedergodic,low,6,6,214.368787963513
1,autoergodic,low,6,6,214.408415283558
1,none,high,6,6,270.505023230508
1,waypoint,high,6,6,339.930893477048
1,directergodic,high,6,6,267.251128101131
1,sharedergodic,high,6,6,164.962425544323
1,autoergodic,high,6,6,192.835765846605
1,none,low,6,7,328.403424727564
1,waypoint,low,6,7,377.922443765599
1,directergodic,low,6,7,189.880990704398
1,sharedergodic,low,6,7,273.65808518368
1,autoergodic,low,6,7,175.439339392088
1,none,high,6,7,312.824617435263
1,waypoint,high,6,7,134.074930300744
1,directergodic,high,6,7,365.937787105692
1,sharedergodic,high,6,7,307.464552574083
1,autoergodic,high,6,7,369.037413406732
1,none,low,6,9,168.682539605147
1,waypoint,low,6,9,179.319489557813
1,directergodic,low,6,9,311.14513541144
1,sharedergodic,low,6,9,120.81666195038
1,autoergodic,low,6,9,178.996909577481
1,none,high,6,9,228.491614330521
1,waypoint,high,6,9,146.105619865693
1,directergodic,high,6,9,135.66635217852
1,sharedergodic,high,6,9,241.704078807025
1,autoergodic,high,6,9,170.430132241239
1,none,low,6,12,29.700825755108
1,waypoint,low,6,12,122.151932008213
1,directergodic,low,6,12,22.1981507584186
1,sharedergodic,low,6,12,114.672621983679
1,autoergodic,low,6,12,78.6970957734255
1,none,high,6,12,8.85896185647396
1,waypoint,high,6,12,40.9879594336808
1,directergodic,high,6,12,24.2312495283224
1,sharedergodic,high,6,12,68.5750561374025
1,autoergodic,high,6,12,127.538493791093
1,none,low,6,16,83.6025417733365
1,waypoint,low,6,16,16.5743547418466
1,directergodic,low,6,16,16.2412490486253
1,sharedergodic,low,6,16,5.31697965477968
1,autoergodic,low,6,16,64.8776916068022
1,none,high,6,16,112.097280269002
1,waypoint,high,6,16,23.9247604332021
1,directergodic,high,6,16,31.7822487375564
1,sharedergodic,high,6,16,22.4354695710597
1,autoergodic,high,6,16,13.12856517654
1,none,low,6,20,18.2439024464905
1,waypoint,low,6,20,13.5073627377773
1,directergodic,low,6,20,71.2518371730728
1,sharedergodic,low,6,20,2.83155604455752
1,autoergodic,low,6,20,18.8381989475209
1,none,high,6,20,11.2643014221834
1,waypoint,high,6,20,27.4966597872768
1,directergodic,high,6,20,18.1289955829175
1,sharedergodic,high,6,20,28.9113627246547
1,autoergodic,high,6,20,14.1112418029048
1,none,low,6,26,16.4440733713271
1,waypoint,low,6,26,12.9500335987217
1,directergodic,low,6,26,6.20276083708087
1,sharedergodic,low,6,26,2.99145170325182
1,autoergodic,low,6,26,14.9254581860116
1,none,high,6,26,7.36558484522378
1,waypoint,high,6,26,14.8272302250391
1,directergodic,high,6,26,9.71420613035032
1,sharedergodic,high,6,26,15.9767159012276
1,autoergodic,high,6,26,13.5111561723508
1,none,low,6,33,14.0551214375106
1,waypoint,low,6,33,19.93907327528
1,directergodic,low,6,33,7.89312017000937
1,sharedergodic,low,6,33,9.25501182925089
1,autoergodic,low,6,33,16.1139739655975
1,none,high,6,33,2.70628613510861
1,waypoint,high,6,33,20.7029329885573
1,directergodic,high,6,33,17.0688609978315
1,sharedergodic,high,6,33,19.1277046674828
1,autoergodic,high,6,33,8.0792404154312
1,none,low,6,43,13.6502484149172
1,waypoint,low,6,43,12.9065985400753
1,directergodic,low,6,43,9.24388228783166
1,sharedergodic,low,6,43,3.20960689442618
1,autoergodic,low,6,43,14.5158507011126
1,none,high,6,43,7.04782907536235
1,waypoint,high,6,43,15.0378234559131
1,directergodic,high,6,43,9.89281147181411
1,sharedergodic,high,6,43,14.9398584923958
1,autoergodic,high,6,43,4.54279766112534
1,none,low,6,55,13.9256072368413
1,waypoint,low,6,55,14.8537866692564
1,directergodic,low,6,55,3.35863596858776
1,sharedergodic,low,6,55,3.23108714690825
1,autoergodic,low,6,55,12.5079005158208
1,none,high,6,55,10.5206040644535
1,waypoint,high,6,55,15.0305016375933
1,directergodic,high,6,55,8.02463535126661
1,sharedergodic,high,6,55,8.7507167356897
1,autoergodic,high,6,55,6.86872204724182
1,none,low,6,70,13.6424533821768
1,waypoint,low,6,70,9.56736186966679
1,directergodic,low,6,70,16.4121767029703
1,sharedergodic,low,6,70,2.23314358552668
1,autoergodic,low,6,70,11.310568204515
1,none,high,6,70,3.67191862079525
1,waypoint,high,6,70,13.7241628227468
1,directergodic,high,6,70,9.5494093072019
1,sharedergodic,high,6,70,10.3348835259548
1,autoergodic,high,6,70,4.20137294084914
1,none,low,6,90,8.52844677366425
1,waypoint,low,6,90,9.08202915876879
1,directergodic,low,6,90,3.88218134915644
1,sharedergodic,low,6,90,2.66991068196836
1,autoergodic,low,6,90,10.6677717874489
1,none,high,6,90,3.14793919934205
1,waypoint,high,6,90,9.03476936740137
1,directergodic,high,6,90,8.82621578255103
1,sharedergodic,high,6,90,6.70763214382433
1,autoergodic,high,6,90,3.25771630250195
1,none,low,6,116,9.66567502822006
1,waypoint,low,6,116,11.3193685202857
1,directergodic,low,6,116,3.94541426165825
1,sharedergodic,low,6,116,3.00871253171669
1,autoergodic,low,6,116,7.80859093637965
1,none,high,6,116,2.73910985540288
1,waypoint,high,6,116,9.01613382061776
1,directergodic,high,6,116,5.15853080479751
1,sharedergodic,high,6,116,7.58515049698899
1,autoergodic,high,6,116,3.50510663524026
1,none,low,6,148,7.41590717371507
1,waypoint,low,6,148,8.62304335149884
1,directergodic,low,6,148,3.48883781269795
1,sharedergodic,low,6,148,2.55706354276011
1,autoergodic,low,6,148,10.3138561728653
1,none,high,6,148,1.90808625731215
1,waypoint,high,6,148,8.32297864887952
1,directergodic,high,6,148,4.75561469726878
1,sharedergodic,high,6,148,8.38114865334316
1,autoergodic,high,6,148,2.76549116471226
1,none,low,6,191,10.2635623001271
1,waypoint,low,6,191,10.9092908083915
1,directergodic,low,6,191,2.79704427139591
1,sharedergodic,low,6,191,2.82668566077096
1,autoergodic,low,6,191,8.79132598768267
1,none,high,6,191,2.40036564227664
1,waypoint,high,6,191,8.74479350980725
1,directergodic,high,6,191,5.69544489027271
1,sharedergodic,high,6,191,8.31947258032058
1,autoergodic,high,6,191,3.0150424528555
1,none,low,6,245,6.89424697581551
1,waypoint,low,6,245,10.3365236018474
1,directergodic,low,6,245,3.76485247059102
1,sharedergodic,low,6,245,3.51898295374624
1,autoergodic,low,6,245,8.21930636456123
1,none,high,6,245,2.19728359137269
1,waypoint,high,6,245,7.85892908526957
1,directergodic,high,6,245,4.39957109284537
1,sharedergodic,high,6,245,6.14825092996005
1,autoergodic,high,6,245,1.79864421740025
1,none,low,6,314,7.25192903831955
1,waypoint,low,6,314,8.13120678289557
1,directergodic,low,6,314,2.97982374026106
1,sharedergodic,low,6,314,2.55275594136592
1,autoergodic,low,6,314,7.95045724040574
1,none,high,6,314,2.07894207101657
1,waypoint,high,6,314,8.48995764252155
1,directergodic,high,6,314,7.86843405953304
1,sharedergodic,high,6,314,5.77644742494748
1,autoergodic,high,6,314,2.33061396844568
1,none,low,6,403,6.94562793522032
1,waypoint,low,6,403,7.80507404735999
1,directergodic,low,6,403,1.96195099013966
1,sharedergodic,low,6,403,1.69472948655092
1,autoergodic,low,6,403,8.09425073780078
1,none,high,6,403,1.03484755820239
1,waypoint,high,6,403,8.15105420134324
1,directergodic,high,6,403,4.48337086029957
1,sharedergodic,high,6,403,5.37494372741167
1,autoergodic,high,6,403,2.58235212499906
1,none,low,6,518,7.33525514605873
1,waypoint,low,6,518,7.98084393235787
1,directergodic,low,6,518,1.81421353205365
1,sharedergodic,low,6,518,2.26882355822872
1,autoergodic,low,6,518,7.66585536824064
1,none,high,6,518,1.89380850760383
1,waypoint,high,6,518,7.86524137830749
1,directergodic,high,6,518,3.96800962827145
1,sharedergodic,high,6,518,6.21248402761484
1,autoergodic,high,6,518,2.41090680983699
1,none,low,6,665,6.78028237098484
1,waypoint,low,6,665,8.33549215266733
1,directergodic,low,6,665,2.55138130658027
1,sharedergodic,low,6,665,2.07064543019063
1,autoergodic,low,6,665,7.15147663640393
1,none,high,6,665,1.2996336475015
1,waypoint,high,6,665,8.09747495721847
1,directergodic,high,6,665,4.88862757109087
1,sharedergodic,high,6,665,6.42975969836741
1,autoergodic,high,6,665,2.24202054403161
1,none,low,6,854,7.09201166685128
1,waypoint,low,6,854,7.76114742333356
1,directergodic,low,6,854,2.05487384374503
1,sharedergodic,low,6,854,1.81689925279745
1,autoergodic,low,6,854,7.20738339548504
1,none,high,6,854,1.18951747322598
1,waypoint,high,6,854,7.20810693892142
1,directergodic,high,6,854,4.19729970635812
1,sharedergodic,high,6,854,5.52823618559601
1,autoergodic,high,6,854,2.3637381140351
1,none,low,6,1097,7.23111611446849
1,waypoint,low,6,1097,7.69787872906922
1,directergodic,low,6,1097,1.26629610191564
1,sharedergodic,low,6,1097,2.15002202838356
1,autoergodic,low,6,1097,7.43271347427023
1,none,high,6,1097,1.24366752191836
1,waypoint,high,6,1097,8.24085747398489
1,directergodic,high,6,1097,3.9919149065176
1,sharedergodic,high,6,1097,4.9186072652714
1,autoergodic,high,6,1097,1.54705839656805
1,none,low,6,1408,7.30880377497664
1,waypoint,low,6,1408,7.46172593258234
1,directergodic,low,6,1408,2.09064482418052
1,sharedergodic,low,6,1408,1.67553889638026
1,autoergodic,low,6,1408,6.77350276704936
1,none,high,6,1408,1.26218134866893
1,waypoint,high,6,1408,7.70252114797585
1,directergodic,high,6,1408,3.88466651588318
1,sharedergodic,high,6,1408,4.68949296572463
1,autoergodic,high,6,1408,2.16153529299014
1,none,low,6,1808,7.14025006382602
1,waypoint,low,6,1808,7.63508856372018
1,directergodic,low,6,1808,1.30077240709874
1,sharedergodic,low,6,1808,1.74568474339822
1,autoergodic,low,6,1808,7.15884993921707
1,none,high,6,1808,1.08891433301086
1,waypoint,high,6,1808,7.21464133990694
1,directergodic,high,6,1808,3.92974436171504
1,sharedergodic,high,6,1808,4.86383483612537
1,autoergodic,high,6,1808,1.58937903441654
1,none,low,6,2322,6.78381600826233
1,waypoint,low,6,2322,7.52755764750386
1,directergodic,low,6,2322,1.47458360844239
1,sharedergodic,low,6,2322,1.88444654343156
1,autoergodic,low,6,2322,7.09184444441954
1,none,high,6,2322,0.966654164904456
1,waypoint,high,6,2322,7.36854345850907
1,directergodic,high,6,2322,3.78131795705969
1,sharedergodic,high,6,2322,5.45648991766171
1,autoergodic,high,6,2322,1.54493042893044
1,none,low,6,2981,7.08405702102947
1,waypoint,low,6,2981,7.43560510127222
1,directergodic,low,6,2981,1.32184827905266
1,sharedergodic,low,6,2981,1.76275477150234
1,autoergodic,low,6,2981,6.99516629526425
1,none,high,6,2981,0.881888690383628
1,waypoint,high,6,2981,7.36799887639821
1,directergodic,high,6,2981,4.36264870509473
1,sharedergodic,high,6,2981,4.44101654543336
1,autoergodic,high,6,2981,1.44132769959017
1,none,low,6,3828,7.42184049494288
1,waypoint,low,6,3828,7.64152759457205
1,directergodic,low,6,3828,1.16051230144738
1,sharedergodic,low,6,3828,1.85498613137077
1,autoergodic,low,6,3828,7.07459890017652
1,none,high,6,3828,1.02857929484112
1,waypoint,high,6,3828,7.12391168726991
1,directergodic,high,6,3828,4.02961870175946
1,sharedergodic,high,6,3828,4.28451046181556
1,autoergodic,high,6,3828,1.5180542471035
1,none,low,6,4915,6.74569480560668
1,waypoint,low,6,4915,7.4121941190115
1,directergodic,low,6,4915,1.25829201346835
1,sharedergodic,low,6,4915,1.84122420217876
1,autoergodic,low,6,4915,6.89022345402084
1,none,high,6,4915,0.89756973512491
1,waypoint,high,6,4915,7.15551568434255
1,directergodic,high,6,4915,4.17189179102404
1,sharedergodic,high,6,4915,4.58666258064898
1,autoergodic,high,6,4915,1.31248959671833
1,none,low,6,6311,6.66922078603682
1,waypoint,low,6,6311,7.39775230678557
1,directergodic,low,6,6311,1.08945448003583
1,sharedergodic,low,6,6311,1.94739055526632
1,autoergodic,low,6,6311,7.06490764929652
1,none,high,6,6311,0.89756973512491
1,waypoint,high,6,6311,7.51673978159662
1,directergodic,high,6,6311,3.66895067210163
1,sharedergodic,high,6,6311,4.32832881291492
1,autoergodic,high,6,6311,1.42066455702393
1,none,low,6,8103,6.99579963205015
1,waypoint,low,6,8103,7.42340773126294
1,directergodic,low,6,8103,1.21122913623707
1,sharedergodic,low,6,8103,1.8021038809531
1,autoergodic,low,6,8103,7.20733977090661
1,none,high,6,8103,0.898262322901298
1,waypoint,high,6,8103,7.24487506530877
1,directergodic,high,6,8103,3.90610789996522
1,sharedergodic,high,6,8103,4.5283446935991
1,autoergodic,high,6,8103,1.36100273054743
1,none,low,6,10405,6.92582152842343
1,waypoint,low,6,10405,7.36327915182891
1,directergodic,low,6,10405,1.51479479466509
1,sharedergodic,low,6,10405,2.00399860421919
1,autoergodic,low,6,10405,7.10518864364223
1,none,high,6,10405,0.89756973512491
1,waypoint,high,6,10405,7.24429080347479
1,directergodic,high,6,10405,4.01168696491725
1,sharedergodic,high,6,10405,4.67296270596828
1,autoergodic,high,6,10405,1.42076412446913
1,none,low,6,13360,6.87259254808721
1,waypoint,low,6,13360,7.69574168700908
1,directergodic,low,6,13360,1.55983509841856
1,sharedergodic,low,6,13360,1.95138468309344
1,autoergodic,low,6,13360,6.82149435635773
1,none,high,6,13360,0.946443269546963
1,waypoint,high,6,13360,7.12714946182029
1,directergodic,high,6,13360,3.76718696742198
1,sharedergodic,high,6,13360,4.6544809478467
1,autoergodic,high,6,13360,1.35306008443412
1,none,low,6,17154,7.30133911023761
1,waypoint,low,6,17154,7.47317222552249
1,directergodic,low,6,17154,1.37834670785015
1,sharedergodic,low,6,17154,1.79798225989765
1,autoergodic,low,6,17154,7.01323712158329
1,none,high,6,17154,0.991310100930162
1,waypoint,high,6,17154,7.32059544880127
1,directergodic,high,6,17154,4.39099099967538
1,sharedergodic,high,6,17154,4.66435572156138
1,autoergodic,high,6,17154,1.64105377117634
1,none,low,6,22026,6.93088097466628
1,waypoint,low,6,22026,7.70024743368483
1,directergodic,low,6,22026,2.58274129277608
1,sharedergodic,low,6,22026,2.08030761849751
1,autoergodic,low,6,22026,7.766611138324
1,none,high,6,22026,1.30397304531301
1,waypoint,high,6,22026,8.00277101836633
1,directergodic,high,6,22026,5.07872913050457
1,sharedergodic,high,6,22026,4.5234505214521
1,autoergodic,high,6,22026,1.60153242816659
1,none,low,6,28282,7.39912994019764
1,waypoint,low,6,28282,8.55380564718724
1,directergodic,low,6,28282,1.71300833618048
1,sharedergodic,low,6,28282,1.67899073683689
1,autoergodic,low,6,28282,7.38371627109254
1,none,high,6,28282,1.29746432220308
1,waypoint,high,6,28282,7.76303669802692
1,directergodic,high,6,28282,5.33362560058811
1,sharedergodic,high,6,28282,4.81726014388053
1,autoergodic,high,6,28282,1.99590531653081
1,none,low,4,1,975.748902231229
1,waypoint,low,4,1,968.625233805427
1,directergodic,low,4,1,1065.40356245947
1,sharedergodic,low,4,1,845.713272357191
1,autoergodic,low,4,1,1079.18472288687
1,none,high,4,1,1324.63137547128
1,waypoint,high,4,1,970.079515776206
1,directergodic,high,4,1,1133.29079628306
1,sharedergodic,high,4,1,1266.41755535881
1,autoergodic,high,4,1,1131.05412793743
1,none,low,4,2,788.872358306821
1,waypoint,low,4,2,994.225120798609
1,directergodic,low,4,2,795.483829020685
1,sharedergodic,low,4,2,898.066008002998
1,autoergodic,low,4,2,1041.2312497865
1,none,high,4,2,847.791911194688
1,waypoint,high,4,2,783.289209823876
1,directergodic,high,4,2,693.985926425634
1,sharedergodic,high,4,2,1083.36855122361
1,autoergodic,high,4,2,747.989937315969
1,none,low,4,3,448.319993399186
1,waypoint,low,4,3,605.017528402491
1,directergodic,low,4,3,654.260718061438
1,sharedergodic,low,4,3,556.587621502433
1,autoergodic,low,4,3,711.914233791334
1,none,high,4,3,858.246638618187
1,waypoint,high,4,3,553.774190338408
1,directergodic,high,4,3,754.059470864924
1,sharedergodic,high,4,3,715.67365410617
1,autoergodic,high,4,3,757.876430894571
1,none,low,4,4,562.951850088718
1,waypoint,low,4,4,478.195753256466
1,directergodic,low,4,4,417.826121353117
1,sharedergodic,low,4,4,412.036700506244
1,autoergodic,low,4,4,802.79162443786
1,none,high,4,4,666.540228709222
1,waypoint,high,4,4,420.828344718953
1,directergodic,high,4,4,560.386046776684
1,sharedergodic,high,4,4,573.018580505376
1,autoergodic,high,4,4,557.774161237738
1,none,low,4,6,122.460069968215
1,waypoint,low,4,6,166.167351125224
1,directergodic,low,4,6,300.030589076821
1,sharedergodic,low,4,6,213.262130778909
1,autoergodic,low,4,6,370.498142879637
1,none,high,4,6,365.057986501192
1,waypoint,high,4,6,465.694461212924
1,directergodic,high,4,6,361.99352342439
1,sharedergodic,high,4,6,175.290801579639
1,autoergodic,high,4,6,274.950814088113
1,none,low,4,7,179.366841046235
1,waypoint,low,4,7,322.598550205324
1,directergodic,low,4,7,176.564926137132
1,sharedergodic,low,4,7,105.864436842464
1,autoergodic,low,4,7,166.337259090647
1,none,high,4,7,307.686320583024
1,waypoint,high,4,7,270.563259847659
1,directergodic,high,4,7,264.805529885843
1,sharedergodic,high,4,7,261.003849559238
1,autoergodic,high,4,7,214.899811645732
1,none,low,4,9,10.5755552818158
1,waypoint,low,4,9,66.0925573972408
1,directergodic,low,4,9,161.412733676566
1,sharedergodic,low,4,9,106.859763585222
1,autoergodic,low,4,9,19.6858138684562
1,none,high,4,9,76.9440048295537
1,waypoint,high,4,9,266.753158333261
1,directergodic,high,4,9,128.042169782956
1,sharedergodic,high,4,9,66.3623114907433
1,autoergodic,high,4,9,59.303079795394
1,none,low,4,12,65.0305887958526
1,waypoint,low,4,12,69.0532989876554
1,directergodic,low,4,12,60.6200569145669
1,sharedergodic,low,4,12,55.4535304161852
1,autoergodic,low,4,12,13.6089887814209
1,none,high,4,12,65.835214478444
1,waypoint,high,4,12,66.0767126597954
1,directergodic,high,4,12,16.7966191314212
1,sharedergodic,high,4,12,118.352614762856
1,autoergodic,high,4,12,18.7861239700228
1,none,low,4,16,11.0876348403152
1,waypoint,low,4,16,19.0355813842302
1,directergodic,low,4,16,17.4499035070932
1,sharedergodic,low,4,16,11.0932258828988
1,autoergodic,low,4,16,72.8641533158861
1,none,high,4,16,9.93067528951548
1,waypoint,high,4,16,65.2898976171762
1,directergodic,high,4,16,17.3871823292016
1,sharedergodic,high,4,16,9.91680057967882
1,autoergodic,high,4,16,13.0533660721526
1,none,low,4,20,12.438657777952
1,waypoint,low,4,20,64.4819274734121
1,directergodic,low,4,20,10.5998136518406
1,sharedergodic,low,4,20,7.38651002027233
1,autoergodic,low,4,20,15.5833445197861
1,none,high,4,20,6.48251355878454
1,waypoint,high,4,20,64.8255260637853
1,directergodic,high,4,20,13.844870442158
1,sharedergodic,high,4,20,12.3939095028991
1,autoergodic,high,4,20,10.0417938216664
1,none,low,4,26,10.9200420243246
1,waypoint,low,4,26,9.24450808019543
1,directergodic,low,4,26,4.11135161319479
1,sharedergodic,low,4,26,3.09670170367998
1,autoergodic,low,4,26,11.7012324580923
1,none,high,4,26,3.28932814124078
1,waypoint,high,4,26,21.7940166274273
1,directergodic,high,4,26,10.339093624623
1,sharedergodic,high,4,26,12.0630845127481
1,autoergodic,high,4,26,4.60655258301602
1,none,low,4,33,10.882901524106
1,waypoint,low,4,33,15.9607798900412
1,directergodic,low,4,33,8.95411613411552
1,sharedergodic,low,4,33,6.49354665063731
1,autoergodic,low,4,33,8.88597851956365
1,none,high,4,33,2.74621763306023
1,waypoint,high,4,33,12.3828154215414
1,directergodic,high,4,33,8.9557057079575
1,sharedergodic,high,4,33,13.3460143864816
1,autoergodic,high,4,33,8.09826849078571
1,none,low,4,43,14.1898426685817
1,waypoint,low,4,43,12.0725083496251
1,directergodic,low,4,43,6.28549636479142
1,sharedergodic,low,4,43,2.44381264762023
1,autoergodic,low,4,43,8.24771757899366
1,none,high,4,43,3.22172813367018
1,waypoint,high,4,43,11.5287481660822
1,directergodic,high,4,43,8.11329742767212
1,sharedergodic,high,4,43,6.66507240449531
1,autoergodic,high,4,43,2.8930091728095
1,none,low,4,55,7.96473633880444
1,waypoint,low,4,55,12.5282559909634
1,directergodic,low,4,55,4.11320936960547
1,sharedergodic,low,4,55,2.08943122198447
1,autoergodic,low,4,55,8.30308819683675
1,none,high,4,55,3.24589226463839
1,waypoint,high,4,55,10.2796103158017
1,directergodic,high,4,55,7.24046968641705
1,sharedergodic,high,4,55,7.87891365939228
1,autoergodic,high,4,55,4.14613460917664
1,none,low,4,70,7.50456672196858
1,waypoint,low,4,70,8.47637537831696
1,directergodic,low,4,70,3.74182726561977
1,sharedergodic,low,4,70,3.16459546595798
1,autoergodic,low,4,70,8.33954605253434
1,none,high,4,70,3.04665075914702
1,waypoint,high,4,70,12.3687052093013
1,directergodic,high,4,70,5.39971846222135
1,sharedergodic,high,4,70,6.20020918661746
1,autoergodic,high,4,70,3.41597224822027
1,none,low,4,90,10.2261063297201
1,waypoint,low,4,90,8.8844229459618
1,directergodic,low,4,90,3.1287856509904
1,sharedergodic,low,4,90,2.20676537289582
1,autoergodic,low,4,90,7.67232864367586
1,none,high,4,90,2.68034691918274
1,waypoint,high,4,90,8.47671453532358
1,directergodic,high,4,90,5.63929251980412
1,sharedergodic,high,4,90,5.97151570792997
1,autoergodic,high,4,90,3.51800979162631
1,none,low,4,116,7.6766632494599
1,waypoint,low,4,116,8.88728601221581
1,directergodic,low,4,116,2.32715497145611
1,sharedergodic,low,4,116,2.39700085142834
1,autoergodic,low,4,116,10.5410608861464
1,none,high,4,116,2.21466907360355
1,waypoint,high,4,116,8.77479780526894
1,directergodic,high,4,116,5.09195015649465
1,sharedergodic,high,4,116,6.33311930488951
1,autoergodic,high,4,116,3.3566549496815
