Subject,Control,Complexity,Num_A,Num_sim,Intersection_time,Regret
15,none,high,10,16,61,0.42937306906437234
15,none,high,10,20,61,0.2649289842194877
15,none,high,10,26,61,0.2398852547763696
15,none,high,10,33,61,0.1829886797990666
15,none,high,10,43,61,0.26992798141989216
15,none,high,10,55,61,0.32991689662005713
15,none,high,10,70,61,0.44883022674694484
15,none,high,10,90,61,0.45461964614808686
15,none,high,10,116,61,0.4185187899234821
15,none,high,10,148,61,0.3866768953681272
15,none,high,10,191,61,0.37609886346440163
15,none,high,10,245,61,0.3177443818620047
15,none,high,10,314,61,0.2243184212013942
15,none,high,10,403,61,0.2804673427114771
15,none,high,10,518,61,0.3205282274890999
15,none,high,10,665,61,0.3317369530175951
15,none,high,10,854,61,0.3115726075184401
15,none,high,10,1097,61,0.2983672355688699
15,none,high,10,1408,61,0.2630038732192758
15,none,high,10,1808,61,0.27519708846019053
15,none,high,10,2322,61,0.271124020306193
15,none,high,10,2981,61,0.28699090152131823
15,none,high,10,3828,61,0.27349635678851614
15,none,high,10,4915,61,0.27766554989404124
15,none,high,10,6311,61,0.2860655747520178
15,none,high,10,8103,61,0.2719385109996745
15,none,high,10,10405,61,0.27384548423765
15,none,high,10,13360,61,0.2671903495029094
15,none,high,10,17154,61,0.2583105895270814
15,none,high,10,22026,61,0.26674303016301226
15,waypoint,high,3,1,101,49.84294148940712
15,waypoint,high,3,2,101,49.960911879589105
15,waypoint,high,3,3,101,0.0
15,waypoint,high,3,4,101,0.0
15,waypoint,high,3,6,101,0.0
15,waypoint,high,3,7,101,0.06400309602810775
15,waypoint,high,3,9,101,0.024914975617212703
15,waypoint,high,3,12,101,0.0
15,waypoint,high,3,16,101,0.0
15,waypoint,high,3,20,101,0.0
15,waypoint,high,3,26,101,0.0
15,waypoint,high,3,33,101,0.2369589349865921
15,waypoint,high,3,43,101,0.057081714012561485
15,waypoint,high,3,55,101,0.059858741300905516
15,waypoint,high,3,70,101,0.1323337221000668
15,waypoint,high,3,90,101,0.22517250215877682
15,waypoint,high,3,116,101,0.0
15,waypoint,high,3,148,101,0.04377674404658802
15,waypoint,high,3,191,101,0.04288623526165761
15,waypoint,high,3,245,101,0.039896646733360824
15,waypoint,high,3,314,101,0.0
15,waypoint,high,3,403,101,0.0
15,waypoint,high,3,518,101,0.0
15,waypoint,high,3,665,101,0.0
15,waypoint,high,3,854,101,0.0
15,waypoint,high,3,1097,101,0.0
15,waypoint,high,3,1408,101,0.0
15,waypoint,high,3,1808,101,0.0
15,waypoint,high,3,2322,101,0.0
15,waypoint,high,3,2981,101,0.0
15,waypoint,high,3,3828,101,0.0
15,waypoint,high,3,4915,101,0.0
15,waypoint,high,3,6311,101,0.0
15,waypoint,high,3,8103,101,0.0
15,waypoint,high,4,1,101,50.23753446411833
15,waypoint,high,4,2,101,0.19469702880037312
15,waypoint,high,4,3,101,0.01514368162406049
15,waypoint,high,4,4,101,0.01514368162406049
15,waypoint,high,4,6,101,0.01514368162406049
15,waypoint,high,4,7,101,0.01514368162406049
15,waypoint,high,4,9,101,0.01514368162406049
15,waypoint,high,4,12,101,0.09774491360337456
15,waypoint,high,4,16,101,0.0
15,waypoint,high,4,20,101,0.0
15,waypoint,high,4,26,101,0.2776932197361162
15,waypoint,high,4,33,101,0.2138285022688483
15,waypoint,high,4,43,101,0.23672114802362118
15,waypoint,high,4,55,101,0.02718518557309499
15,waypoint,high,4,70,101,0.0
15,waypoint,high,4,90,101,0.0
15,waypoint,high,4,116,101,0.0
15,waypoint,high,4,148,101,0.0
15,waypoint,high,4,191,101,0.0
15,waypoint,high,4,245,101,0.0
15,waypoint,high,4,314,101,0.0
15,waypoint,high,4,403,101,0.0
15,waypoint,high,4,518,101,0.0
15,waypoint,high,4,665,101,0.015545289859822509
15,waypoint,high,4,854,101,0.013247989119529624
15,waypoint,high,4,1097,101,0.0
15,waypoint,high,4,1408,101,0.008977857964267033
15,waypoint,high,4,1808,101,0.0
15,waypoint,high,4,2322,101,0.0
15,waypoint,high,4,2981,101,0.0
15,waypoint,high,4,3828,101,0.0
15,waypoint,high,4,4915,101,0.0
15,waypoint,high,4,6311,101,0.0
15,waypoint,high,4,8103,101,0.0
15,waypoint,high,4,10405,101,0.0
15,waypoint,high,4,13360,101,0.0
15,waypoint,high,4,17154,101,0.0
15,waypoint,high,4,22026,101,0.0
15,waypoint,high,5,1,101,0.0
15,waypoint,high,5,2,101,0.19847952882978454
15,waypoint,high,5,3,101,0.1382328728692989
15,waypoint,high,5,4,101,0.18018531443066976
15,waypoint,high,5,6,101,0.2201584285981554
15,waypoint,high,5,7,101,0.2201584285981554
15,waypoint,high,5,9,101,0.2201584285981554
15,waypoint,high,5,12,101,0.14020460649482952
15,waypoint,high,5,16,101,0.18983057638418815
15,waypoint,high,5,20,101,0.3293631699195979
15,waypoint,high,5,26,101,0.0
15,waypoint,high,5,33,101,0.08323460419537393
15,waypoint,high,5,43,101,0.40010421376351957
15,waypoint,high,5,55,101,0.4495676994034538
15,waypoint,high,5,70,101,0.5875102432827256
15,waypoint,high,5,90,101,0.543542377885463
15,waypoint,high,5,116,101,0.10543986129242416
15,waypoint,high,5,148,101,0.07082077105372228
15,waypoint,high,5,191,101,0.037854403856138294
15,waypoint,high,5,245,101,0.06436972218823436
15,waypoint,high,5,314,101,0.052718191053830354
15,waypoint,high,5,403,101,0.04906540573645099
15,waypoint,high,5,518,101,0.0
15,waypoint,high,5,665,101,0.02246816878111857
15,waypoint,high,5,854,101,0.0
15,waypoint,high,5,1097,101,0.0
15,waypoint,high,5,1408,101,0.0
15,waypoint,high,5,1808,101,0.0
15,waypoint,high,5,2322,101,0.0
15,waypoint,high,5,2981,101,0.0
15,waypoint,high,5,3828,101,0.0
15,waypoint,high,5,4915,101,0.0
15,waypoint,high,5,6311,101,0.0
15,waypoint,high,5,8103,101,0.0
15,waypoint,high,5,10405,101,0.0
15,waypoint,high,5,13360,101,0.0
15,waypoint,high,5,17154,101,0.0
15,waypoint,high,5,22026,101,0.0
15,waypoint,high,6,1,101,49.72828474867192
15,waypoint,high,6,2,101,49.72828474867192
15,waypoint,high,6,3,101,49.864142374335955
15,waypoint,high,6,4,101,49.864142374335955
15,waypoint,high,6,6,101,0.0
15,waypoint,high,6,7,101,0.0
15,waypoint,high,6,9,101,0.0
15,waypoint,high,6,12,101,0.0
15,waypoint,high,6,16,101,0.0
15,waypoint,high,6,20,101,0.0
15,waypoint,high,6,26,101,0.10117463361828496
15,waypoint,high,6,33,101,0.0
15,waypoint,high,6,43,101,0.0
15,waypoint,high,6,55,101,0.0
15,waypoint,high,6,70,101,0.0
15,waypoint,high,6,90,101,0.15280611312970482
15,waypoint,high,6,116,101,0.18421735731277517
15,waypoint,high,6,148,101,0.0
15,waypoint,high,6,191,101,0.0
15,waypoint,high,6,245,101,0.07924820603776889
15,waypoint,high,6,314,101,0.1249614768454832
15,waypoint,high,6,403,101,0.07587052395446828
15,waypoint,high,6,518,101,0.028103797801625946
15,waypoint,high,6,665,101,0.0
15,waypoint,high,6,854,101,0.0
15,waypoint,high,6,1097,101,0.0
15,waypoint,high,6,1408,101,0.0
15,waypoint,high,6,1808,101,0.0
15,waypoint,high,6,2322,101,0.0
15,waypoint,high,6,2981,101,0.0
15,waypoint,high,6,3828,101,0.0
15,waypoint,high,6,4915,101,0.0
15,waypoint,high,6,6311,101,0.0
15,waypoint,high,6,8103,101,0.0
15,waypoint,high,6,10405,101,0.0
15,waypoint,high,6,13360,101,0.0
15,waypoint,high,6,17154,101,0.0
15,waypoint,high,6,22026,101,0.0
15,waypoint,high,8,1,101,50.24259834931236
15,waypoint,high,8,2,101,50.24259834931236
15,waypoint,high,8,3,101,50.24259834931236
15,waypoint,high,8,4,101,50.24259834931236
15,waypoint,high,8,6,101,0.0
15,waypoint,high,8,7,101,0.0
15,waypoint,high,8,9,101,0.0
15,waypoint,high,8,12,101,0.05571358279814004
15,waypoint,high,8,16,101,0.0
15,waypoint,high,8,20,101,0.0
15,waypoint,high,8,26,101,0.2214849654082804
15,waypoint,high,8,33,101,0.17217234894724825
15,waypoint,high,8,43,101,0.0
15,waypoint,high,8,55,101,0.29715468187391225
15,waypoint,high,8,70,101,0.510024665550916
15,waypoint,high,8,90,101,0.6575811160331639
15,waypoint,high,8,116,101,0.25272360028756946
15,waypoint,high,8,148,101,0.25539117958597346
15,waypoint,high,8,191,101,0.1380176338636133
15,waypoint,high,8,245,101,0.20049141103665624
15,waypoint,high,8,314,101,0.24896123132725884
15,waypoint,high,8,403,101,0.2053649427223466
15,waypoint,high,8,518,101,0.0
15,waypoint,high,8,665,101,0.0
15,waypoint,high,8,854,101,0.009563467801965986
15,waypoint,high,8,1097,101,0.0
15,waypoint,high,8,1408,101,0.0
15,waypoint,high,8,1808,101,0.0
15,waypoint,high,8,2322,101,0.0
15,waypoint,high,8,2981,101,0.0
15,waypoint,high,8,3828,101,0.0
15,waypoint,high,8,4915,101,0.0
15,waypoint,high,8,6311,101,0.0
15,waypoint,high,8,8103,101,0.0
15,waypoint,high,8,10405,101,0.0
15,waypoint,high,8,13360,101,0.0
15,waypoint,high,8,17154,101,0.0
15,waypoint,high,8,22026,101,0.0
15,waypoint,high,10,1,101,0.0
15,waypoint,high,10,2,101,0.0
15,waypoint,high,10,3,101,0.0
15,waypoint,high,10,4,101,0.038555309507894306
15,waypoint,high,10,6,101,0.11507680322344878
15,waypoint,high,10,7,101,0.11507680322344878
15,waypoint,high,10,9,101,0.02858279462645362
15,waypoint,high,10,12,101,0.0
15,waypoint,high,10,16,101,0.0
15,waypoint,high,10,20,101,0.0
15,waypoint,high,10,26,101,0.0
15,waypoint,high,10,33,101,0.0
15,waypoint,high,10,43,101,0.0
15,waypoint,high,10,55,101,0.0
15,waypoint,high,10,70,101,0.0
15,waypoint,high,10,90,101,0.0
15,waypoint,high,10,116,101,0.0
15,waypoint,high,10,148,101,0.0
15,waypoint,high,10,191,101,0.0
15,waypoint,high,10,245,101,0.0
15,waypoint,high,10,314,101,0.0
15,waypoint,high,10,403,101,0.0
15,waypoint,high,10,518,101,0.0
15,waypoint,high,10,665,101,0.0
15,waypoint,high,10,854,101,0.0
15,waypoint,high,10,1097,101,0.0
15,waypoint,high,10,1408,101,0.0
15,waypoint,high,10,1808,101,0.0469639854280515
15,waypoint,high,10,2322,101,0.040531149676170886
15,waypoint,high,10,2981,101,0.005347976654533765
15,waypoint,high,10,3828,101,0.0
15,waypoint,high,10,4915,101,0.04743495225846478
15,waypoint,high,10,6311,101,0.023010788668912735
15,waypoint,high,10,8103,101,0.01346478807202145
15,waypoint,high,10,10405,101,0.026727738861967276
15,waypoint,high,10,13360,101,0.0
15,waypoint,high,10,17154,101,0.00785053042591144
15,waypoint,high,10,22026,101,0.004559310571160768
15,directergodic,high,3,1,71,49.80004540223113
15,directergodic,high,3,2,71,49.80004540223113
15,directergodic,high,3,3,71,49.8974238685089
15,directergodic,high,3,4,71,0.09905387308642585
15,directergodic,high,3,6,71,0.0
15,directergodic,high,3,7,71,0.0
15,directergodic,high,3,9,71,0.0
15,directergodic,high,3,12,71,0.0
15,directergodic,high,3,16,71,0.0
15,directergodic,high,3,20,71,0.0
15,directergodic,high,3,26,71,0.0
15,directergodic,high,3,33,71,0.0
15,directergodic,high,3,43,71,0.01605926696514457
15,directergodic,high,3,55,71,0.0024838733690078565
15,directergodic,high,3,70,71,0.013661552628803475
15,directergodic,high,3,90,71,0.02417256134212062
15,directergodic,high,3,116,71,0.04013429827452142
15,directergodic,high,3,148,71,0.053183732166039645
15,directergodic,high,3,191,71,0.040608478217234796
15,directergodic,high,3,245,71,0.004975446122752261
15,directergodic,high,3,314,71,0.0
15,directergodic,high,3,403,71,0.0
15,directergodic,high,3,518,71,0.0
15,directergodic,high,3,665,71,0.0
15,directergodic,high,3,854,71,0.0
15,directergodic,high,3,1097,71,0.0
15,directergodic,high,3,1408,71,0.0
15,directergodic,high,3,1808,71,0.0
15,directergodic,high,3,2322,71,0.0
15,directergodic,high,3,2981,71,0.0
15,directergodic,high,3,3828,71,0.0
15,directergodic,high,3,4915,71,0.0
15,directergodic,high,3,6311,71,0.0
15,directergodic,high,3,8103,71,0.0
15,directergodic,high,4,1,71,0.0
15,directergodic,high,4,2,71,0.0
15,directergodic,high,4,3,71,0.3167751934177324
15,directergodic,high,4,4,71,0.31605618307692374
15,directergodic,high,4,6,71,0.0
15,directergodic,high,4,7,71,0.0
15,directergodic,high,4,9,71,0.02429346289815535
15,directergodic,high,4,12,71,0.02429346289815535
15,directergodic,high,4,16,71,0.12539900126083312
15,directergodic,high,4,20,71,0.12539900126083312
15,directergodic,high,4,26,71,0.060139428241359996
15,directergodic,high,4,33,71,0.00033551709719182796
15,directergodic,high,4,43,71,0.03850401745830703
15,directergodic,high,4,55,71,0.0
15,directergodic,high,4,70,71,0.0049046585156533856
15,directergodic,high,4,90,71,0.010508009777454785
15,directergodic,high,4,116,71,0.02191605793084408
15,directergodic,high,4,148,71,0.019463090321122256
15,directergodic,high,4,191,71,0.009785619749344363
15,directergodic,high,4,245,71,0.0032336032274184433
15,directergodic,high,4,314,71,0.004898006963209158
15,directergodic,high,4,403,71,0.01891123180832086
15,directergodic,high,4,518,71,0.018818329895163813
15,directergodic,high,4,665,71,0.006123729749461293
15,directergodic,high,4,854,71,0.0
15,directergodic,high,4,1097,71,0.0
15,directergodic,high,4,1408,71,0.0
15,directergodic,high,4,1808,71,0.0
15,directergodic,high,4,2322,71,0.0
15,directergodic,high,4,2981,71,0.0
15,directergodic,high,4,3828,71,0.0
15,directergodic,high,4,4915,71,0.0
15,directergodic,high,4,6311,71,0.0
15,directergodic,high,4,8103,71,0.0
15,directergodic,high,4,10405,71,0.0
15,directergodic,high,4,13360,71,0.0
15,directergodic,high,4,17154,71,0.0
15,directergodic,high,4,22026,71,0.0
15,directergodic,high,5,1,71,0.0
15,directergodic,high,5,2,71,0.2543421755490384
15,directergodic,high,5,3,71,0.31516074458831356
15,directergodic,high,5,4,71,0.3225769226117333
15,directergodic,high,5,6,71,0.30474112033890777
15,directergodic,high,5,7,71,0.20085231210192572
15,directergodic,high,5,9,71,0.11941819850622601
15,directergodic,high,5,12,71,0.14341941260376775
15,directergodic,high,5,16,71,0.03971255145952393
15,directergodic,high,5,20,71,0.04570438704479304
15,directergodic,high,5,26,71,0.12741346811272247
15,directergodic,high,5,33,71,0.08770154235314583
15,directergodic,high,5,43,71,0.09133995985850239
15,directergodic,high,5,55,71,0.019171680874470423
15,directergodic,high,5,70,71,0.018051010166914364
15,directergodic,high,5,90,71,0.0
15,directergodic,high,5,116,71,0.0
15,directergodic,high,5,148,71,0.0
15,directergodic,high,5,191,71,0.0
15,directergodic,high,5,245,71,0.0
15,directergodic,high,5,314,71,0.0
15,directergodic,high,5,403,71,0.024068809953594776
15,directergodic,high,5,518,71,0.017059839126780045
15,directergodic,high,5,665,71,0.013567580617466136
15,directergodic,high,5,854,71,0.01456646603323622
15,directergodic,high,5,1097,71,0.0003693747624095023
15,directergodic,high,5,1408,71,0.0
15,directergodic,high,5,1808,71,0.0
15,directergodic,high,5,2322,71,0.0
15,directergodic,high,5,2981,71,0.0
15,directergodic,high,5,3828,71,0.0
15,directergodic,high,5,4915,71,0.0
15,directergodic,high,5,6311,71,0.0
15,directergodic,high,5,8103,71,0.0
15,directergodic,high,5,10405,71,0.0
15,directergodic,high,5,13360,71,0.0
15,directergodic,high,5,17154,71,0.0
15,directergodic,high,5,22026,71,0.0
15,directergodic,high,6,1,71,49.89659430368731
15,directergodic,high,6,2,71,49.89659430368731
15,directergodic,high,6,3,71,0.25793838229369187
15,directergodic,high,6,4,71,0.3096412304500374
15,directergodic,high,6,6,71,0.3871980013252325
15,directergodic,high,6,7,71,0.38907085609323916
15,directergodic,high,6,9,71,0.2613606343577582
15,directergodic,high,6,12,71,0.15387791899334832
15,directergodic,high,6,16,71,0.2491812144902833
15,directergodic,high,6,20,71,0.21246975918969113
15,directergodic,high,6,26,71,0.31433875128339833
15,directergodic,high,6,33,71,0.36091155085760773
15,directergodic,high,6,43,71,0.2538135710433173
15,directergodic,high,6,55,71,0.13475775282977215
15,directergodic,high,6,70,71,0.09243406552846667
15,directergodic,high,6,90,71,0.0699224843107013
15,directergodic,high,6,116,71,0.05645463061157459
15,directergodic,high,6,148,71,0.007922810887027947
15,directergodic,high,6,191,71,0.0
15,directergodic,high,6,245,71,0.0
15,directergodic,high,6,314,71,0.0
15,directergodic,high,6,403,71,0.0
15,directergodic,high,6,518,71,0.01521852365521268
15,directergodic,high,6,665,71,0.020071492252181487
15,directergodic,high,6,854,71,0.01621053279781668
15,directergodic,high,6,1097,71,0.01603577870762539
15,directergodic,high,6,1408,71,0.009170829900595097
15,directergodic,high,6,1808,71,0.006311229411552034
15,directergodic,high,6,2322,71,0.007001914249293438
15,directergodic,high,6,2981,71,0.0016038200406314415
15,directergodic,high,6,3828,71,0.0008987975774062927
15,directergodic,high,6,4915,71,0.0009983768100361133
15,directergodic,high,6,6311,71,0.0
15,directergodic,high,6,8103,71,0.0
15,directergodic,high,6,10405,71,0.0003198058800588828
15,directergodic,high,6,13360,71,0.0
15,directergodic,high,6,17154,71,0.0
15,directergodic,high,6,22026,71,0.0
15,directergodic,high,8,1,71,0.0
15,directergodic,high,8,2,71,0.48902389905122384
15,directergodic,high,8,3,71,0.48902389905122384
15,directergodic,high,8,4,71,0.5110011204667784
15,directergodic,high,8,6,71,0.973527825460714
15,directergodic,high,8,7,71,0.973527825460714
15,directergodic,high,8,9,71,0.6438625038131986
15,directergodic,high,8,12,71,0.4838584364795985
15,directergodic,high,8,16,71,0.6874804146776266
15,directergodic,high,8,20,71,0.5324631554815789
15,directergodic,high,8,26,71,0.4305019645320417
15,directergodic,high,8,33,71,0.3528879320849218
15,directergodic,high,8,43,71,0.40801666994869246
15,directergodic,high,8,55,71,0.3784103200251794
15,directergodic,high,8,70,71,0.2686271725289276
15,directergodic,high,8,90,71,0.2836684070432788
15,directergodic,high,8,116,71,0.1668759056856576
15,directergodic,high,8,148,71,0.13160576959165535
15,directergodic,high,8,191,71,0.1307513687091333
15,directergodic,high,8,245,71,0.13436575240466808
15,directergodic,high,8,314,71,0.07986822206803704
15,directergodic,high,8,403,71,0.0640471499531654
15,directergodic,high,8,518,71,0.023251999028259484
15,directergodic,high,8,665,71,0.0
15,directergodic,high,8,854,71,0.004459892607515073
15,directergodic,high,8,1097,71,0.007769628530625437
15,directergodic,high,8,1408,71,0.012812600246033062
15,directergodic,high,8,1808,71,0.0
15,directergodic,high,8,2322,71,0.003650533572289269
15,directergodic,high,8,2981,71,0.006335479112632103
15,directergodic,high,8,3828,71,0.004326449633190312
15,directergodic,high,8,4915,71,0.007633283988871777
15,directergodic,high,8,6311,71,0.008817372715116487
15,directergodic,high,8,8103,71,0.002397916794877865
15,directergodic,high,8,10405,71,0.004416980620758865
15,directergodic,high,8,13360,71,0.0
15,directergodic,high,8,17154,71,0.0
15,directergodic,high,8,22026,71,0.0
15,directergodic,high,10,1,71,0.0
15,directergodic,high,10,2,71,0.0
15,directergodic,high,10,3,71,0.0
15,directergodic,high,10,4,71,0.0
15,directergodic,high,10,6,71,0.0
15,directergodic,high,10,7,71,0.0
15,directergodic,high,10,9,71,0.0
15,directergodic,high,10,12,71,0.0
15,directergodic,high,10,16,71,0.0
15,directergodic,high,10,20,71,0.1251910981555691
15,directergodic,high,10,26,71,0.0
15,directergodic,high,10,33,71,0.0
15,directergodic,high,10,43,71,0.0
15,directergodic,high,10,55,71,0.0
15,directergodic,high,10,70,71,0.08632768738263409
15,directergodic,high,10,90,71,0.10375301272908655
15,directergodic,high,10,116,71,0.026086589997888147
15,directergodic,high,10,148,71,0.0
15,directergodic,high,10,191,71,0.028570323188736826
15,directergodic,high,10,245,71,0.06274758195736072
15,directergodic,high,10,314,71,0.09038134401671169
15,directergodic,high,10,403,71,0.01626586857690738
15,directergodic,high,10,518,71,0.004921637074440516
15,directergodic,high,10,665,71,0.014122802758830912
15,directergodic,high,10,854,71,0.027442709887495812
15,directergodic,high,10,1097,71,0.0
15,directergodic,high,10,1408,71,0.0
15,directergodic,high,10,1808,71,0.0
15,directergodic,high,10,2322,71,0.0
15,directergodic,high,10,2981,71,0.006989302757115148
15,directergodic,high,10,3828,71,0.008038317751161931
15,directergodic,high,10,4915,71,0.010358483477098196
15,directergodic,high,10,6311,71,0.009470708885153445
15,directergodic,high,10,8103,71,0.007028357020205694
15,directergodic,high,10,10405,71,0.0019459872210314012
15,directergodic,high,10,13360,71,0.006459886010740809
15,directergodic,high,10,17154,71,0.003427233060200815
15,directergodic,high,10,22026,71,0.006195577239696687
15,sharedergodic,high,3,1,85,50.15997294736879
15,sharedergodic,high,3,2,85,49.97999630309465
15,sharedergodic,high,3,3,85,49.97999630309465
15,sharedergodic,high,3,4,85,49.97999630309465
15,sharedergodic,high,3,6,85,49.97839491989639
15,sharedergodic,high,3,7,85,49.95435793810395
15,sharedergodic,high,3,9,85,50.00806294783382
15,sharedergodic,high,3,12,85,0.22860113420033304
15,sharedergodic,high,3,16,85,0.23020013675597817
15,sharedergodic,high,3,20,85,0.14197021560213643
15,sharedergodic,high,3,26,85,0.05751998230479033
15,sharedergodic,high,3,33,85,0.08403567654525748
15,sharedergodic,high,3,43,85,0.0
15,sharedergodic,high,3,55,85,0.14879715733864904
15,sharedergodic,high,3,70,85,0.055946028415057684
15,sharedergodic,high,3,90,85,0.16655827319104294
15,sharedergodic,high,3,116,85,0.18361205711771
15,sharedergodic,high,3,148,85,0.13152872378437666
15,sharedergodic,high,3,191,85,0.14167398702810205
15,sharedergodic,high,3,245,85,0.10194120380685243
15,sharedergodic,high,3,314,85,0.12649477523542385
15,sharedergodic,high,3,403,85,0.07113240539265661
15,sharedergodic,high,3,518,85,0.1059538339640852
15,sharedergodic,high,3,665,85,0.007314972825224059
15,sharedergodic,high,3,854,85,0.0
15,sharedergodic,high,3,1097,85,0.0
15,sharedergodic,high,3,1408,85,0.0
15,sharedergodic,high,3,1808,85,0.0
15,sharedergodic,high,3,2322,85,0.01249261879120786
15,sharedergodic,high,3,2981,85,0.024148309125117784
15,sharedergodic,high,3,3828,85,0.04096980860467836
15,sharedergodic,high,3,4915,85,0.0374664880416721
15,sharedergodic,high,3,6311,85,0.02360804198033148
15,sharedergodic,high,3,8103,85,0.007209992239164437
15,sharedergodic,high,4,1,85,47.02626874382228
15,sharedergodic,high,4,2,85,0.0
15,sharedergodic,high,4,3,85,0.0
15,sharedergodic,high,4,4,85,0.0
15,sharedergodic,high,4,6,85,0.0
15,sharedergodic,high,4,7,85,0.0
15,sharedergodic,high,4,9,85,0.0
15,sharedergodic,high,4,12,85,0.831829968022135
15,sharedergodic,high,4,16,85,0.8853533338384554
15,sharedergodic,high,4,20,85,0.7689614859644154
15,sharedergodic,high,4,26,85,0.6026032284558994
15,sharedergodic,high,4,33,85,0.6259724857629362
15,sharedergodic,high,4,43,85,0.27479135739181104
15,sharedergodic,high,4,55,85,0.1717791411305795
15,sharedergodic,high,4,70,85,0.13044040394332862
15,sharedergodic,high,4,90,85,0.3037656458546536
15,sharedergodic,high,4,116,85,0.2762888115886992
15,sharedergodic,high,4,148,85,0.21392782322383683
15,sharedergodic,high,4,191,85,0.2775746710412999
15,sharedergodic,high,4,245,85,0.18978054974795172
15,sharedergodic,high,4,314,85,0.13545265176670354
15,sharedergodic,high,4,403,85,0.12521360647673807
15,sharedergodic,high,4,518,85,0.13796928129732958
15,sharedergodic,high,4,665,85,0.13022100556522398
15,sharedergodic,high,4,854,85,0.030949582377546248
15,sharedergodic,high,4,1097,85,0.00024926634706723405
15,sharedergodic,high,4,1408,85,0.01817521683544246
15,sharedergodic,high,4,1808,85,0.05025966884176944
15,sharedergodic,high,4,2322,85,0.037801377665553804
15,sharedergodic,high,4,2981,85,0.03982693712447727
15,sharedergodic,high,4,3828,85,0.06071812661998027
15,sharedergodic,high,4,4915,85,0.04986495532668944
15,sharedergodic,high,4,6311,85,0.04488770625333177
15,sharedergodic,high,4,8103,85,0.048039570050178754
15,sharedergodic,high,4,10405,85,0.04149984564714257
15,sharedergodic,high,4,13360,85,0.047959836097575315
15,sharedergodic,high,4,17154,85,0.048516758998996545
15,sharedergodic,high,4,22026,85,0.05564845969710033
15,sharedergodic,high,5,1,85,50.39520986269425
15,sharedergodic,high,5,2,85,0.2634279632429869
15,sharedergodic,high,5,3,85,0.2634279632429869
15,sharedergodic,high,5,4,85,0.2634279632429869
15,sharedergodic,high,5,6,85,0.25086597076089157
15,sharedergodic,high,5,7,85,0.2869519437442307
15,sharedergodic,high,5,9,85,0.0
15,sharedergodic,high,5,12,85,0.0
15,sharedergodic,high,5,16,85,0.0
15,sharedergodic,high,5,20,85,0.044244735822713405
15,sharedergodic,high,5,26,85,0.0029986363075651286
15,sharedergodic,high,5,33,85,0.0
15,sharedergodic,high,5,43,85,0.029341871037811693
15,sharedergodic,high,5,55,85,0.060054399938860484
15,sharedergodic,high,5,70,85,0.13021064626297668
15,sharedergodic,high,5,90,85,0.14861885106500325
15,sharedergodic,high,5,116,85,0.07665586629447975
15,sharedergodic,high,5,148,85,0.0
15,sharedergodic,high,5,191,85,0.11880626850027368
15,sharedergodic,high,5,245,85,0.10265244427931727
15,sharedergodic,high,5,314,85,0.048543576403660305
15,sharedergodic,high,5,403,85,0.052811178336012565
15,sharedergodic,high,5,518,85,0.12604731627073987
15,sharedergodic,high,5,665,85,0.11636236431017694
15,sharedergodic,high,5,854,85,0.1393511636725401
15,sharedergodic,high,5,1097,85,0.10764043992141747
15,sharedergodic,high,5,1408,85,0.075913568627057
15,sharedergodic,high,5,1808,85,0.05253212572475935
15,sharedergodic,high,5,2322,85,0.08883967845643026
15,sharedergodic,high,5,2981,85,0.05400247213638873
15,sharedergodic,high,5,3828,85,0.07480307228027133
15,sharedergodic,high,5,4915,85,0.06044997968569185
15,sharedergodic,high,5,6311,85,0.05413356035208114
15,sharedergodic,high,5,8103,85,0.07005352522942199
15,sharedergodic,high,5,10405,85,0.08893394876575081
15,sharedergodic,high,5,13360,85,0.10130531338301202
15,sharedergodic,high,5,17154,85,0.09936568267125259
15,sharedergodic,high,5,22026,85,0.0958219584337536
15,sharedergodic,high,6,1,85,49.740358500308034
15,sharedergodic,high,6,2,85,50.54800510213771
15,sharedergodic,high,6,3,85,50.54800510213771
15,sharedergodic,high,6,4,85,0.5349335992352012
15,sharedergodic,high,6,6,85,0.5349335992352012
15,sharedergodic,high,6,7,85,0.5349335992352012
15,sharedergodic,high,6,9,85,0.3766186306452791
15,sharedergodic,high,6,12,85,0.5020331672399178
15,sharedergodic,high,6,16,85,0.2504822410879424
15,sharedergodic,high,6,20,85,0.2722389736418869
15,sharedergodic,high,6,26,85,0.1778397863578324
15,sharedergodic,high,6,33,85,0.08568850437521183
15,sharedergodic,high,6,43,85,0.09762754475086961
15,sharedergodic,high,6,55,85,0.033260394045737565
15,sharedergodic,high,6,70,85,0.0
15,sharedergodic,high,6,90,85,0.0
15,sharedergodic,high,6,116,85,0.0
15,sharedergodic,high,6,148,85,0.0
15,sharedergodic,high,6,191,85,0.04468664924645163
15,sharedergodic,high,6,245,85,0.1669314123956095
15,sharedergodic,high,6,314,85,0.16866215576512394
15,sharedergodic,high,6,403,85,0.15354794963357965
15,sharedergodic,high,6,518,85,0.20545055956112898
15,sharedergodic,high,6,665,85,0.19956163411871525
15,sharedergodic,high,6,854,85,0.186132812092902
15,sharedergodic,high,6,1097,85,0.1642992525704548
15,sharedergodic,high,6,1408,85,0.15369213210561425
15,sharedergodic,high,6,1808,85,0.11879810675141855
15,sharedergodic,high,6,2322,85,0.1051652507645553
15,sharedergodic,high,6,2981,85,0.11487796519339943
