Subject,Control,Complexity,Num_A,Num_sim,Intersection_time,Regret
20,none,high,8,8103,126,0.0
20,none,high,8,10405,126,0.0
20,none,high,8,13360,126,0.0
20,none,high,10,1,126,48.0
20,none,high,10,2,126,48.0
20,none,high,10,3,126,48.0
20,none,high,10,4,126,48.0
20,none,high,10,6,126,0.7527212560960521
20,none,high,10,7,126,0.7527212560960521
20,none,high,10,9,126,2.9556162448976475
20,none,high,10,12,126,2.9556162448976475
20,none,high,10,16,126,1.0915770506758855
20,none,high,10,20,126,1.0915770506758855
20,none,high,10,26,126,0.0
20,none,high,10,33,126,0.0
20,none,high,10,43,126,0.0
20,none,high,10,55,126,0.0
20,none,high,10,70,126,0.0
20,none,high,10,90,126,0.0
20,none,high,10,116,126,0.0
20,none,high,10,148,126,0.0
20,none,high,10,191,126,0.0
20,none,high,10,245,126,0.0
20,none,high,10,314,126,0.0
20,none,high,10,403,126,0.0
20,none,high,10,518,126,0.0
20,none,high,10,665,126,0.0
20,none,high,10,854,126,0.0
20,none,high,10,1097,126,0.0
20,none,high,10,1408,126,0.0
20,none,high,10,1808,126,0.0
20,none,high,10,2322,126,0.0
20,none,high,10,2981,126,0.0
20,none,high,10,3828,126,0.0
20,none,high,10,4915,126,0.0
20,none,high,10,6311,126,0.0
20,none,high,10,8103,126,0.0
20,none,high,10,10405,126,0.0
20,none,high,10,13360,126,0.0
20,waypoint,high,3,1,30,50.16181076748105
20,waypoint,high,3,2,30,0.2779971920738037
20,waypoint,high,3,3,30,0.2779971920738037
20,waypoint,high,3,4,30,0.2779971920738037
20,waypoint,high,3,6,30,0.3116246020151909
20,waypoint,high,3,7,30,0.3116246020151909
20,waypoint,high,3,9,30,0.0
20,waypoint,high,3,12,30,0.0
20,waypoint,high,3,16,30,0.0
20,waypoint,high,3,20,30,0.0
20,waypoint,high,3,26,30,0.0
20,waypoint,high,3,33,30,0.0
20,waypoint,high,3,43,30,0.0
20,waypoint,high,3,55,30,0.0
20,waypoint,high,3,70,30,0.0
20,waypoint,high,3,90,30,0.0
20,waypoint,high,3,116,30,0.0
20,waypoint,high,3,148,30,0.0
20,waypoint,high,3,191,30,0.0
20,waypoint,high,3,245,30,0.0
20,waypoint,high,3,314,30,0.0
20,waypoint,high,3,403,30,0.0
20,waypoint,high,3,518,30,0.0
20,waypoint,high,3,665,30,0.0
20,waypoint,high,3,854,30,0.0
20,waypoint,high,3,1097,30,0.0
20,waypoint,high,3,1408,30,0.0
20,waypoint,high,3,1808,30,0.0
20,waypoint,high,3,2322,30,0.0
20,waypoint,high,3,2981,30,0.0
20,waypoint,high,3,3828,30,0.0
20,waypoint,high,3,4915,30,0.0
20,waypoint,high,3,6311,30,0.015615094204232918
20,waypoint,high,3,8103,30,0.0
20,waypoint,high,4,1,30,49.75014411383248
20,waypoint,high,4,2,30,50.06660357628074
20,waypoint,high,4,3,30,51.0
20,waypoint,high,4,4,30,51.0
20,waypoint,high,4,6,30,51.0
20,waypoint,high,4,7,30,4.222228395289948
20,waypoint,high,4,9,30,1.0181213544134864
20,waypoint,high,4,12,30,0.9770583589088782
20,waypoint,high,4,16,30,0.0
20,waypoint,high,4,20,30,0.0
20,waypoint,high,4,26,30,0.0
20,waypoint,high,4,33,30,0.0
20,waypoint,high,4,43,30,0.0
20,waypoint,high,4,55,30,0.0
20,waypoint,high,4,70,30,0.0
20,waypoint,high,4,90,30,0.0
20,waypoint,high,4,116,30,0.0
20,waypoint,high,4,148,30,0.0
20,waypoint,high,4,191,30,0.0
20,waypoint,high,4,245,30,0.0
20,waypoint,high,4,314,30,0.6851592910226654
20,waypoint,high,4,403,30,0.6176627498113572
20,waypoint,high,4,518,30,0.0
20,waypoint,high,4,665,30,0.7116971228596223
20,waypoint,high,4,854,30,0.7116971228596223
20,waypoint,high,4,1097,30,0.7132894623558231
20,waypoint,high,4,1408,30,0.7421850605838172
20,waypoint,high,4,1808,30,0.5
20,waypoint,high,4,2322,30,0.4285714285714286
20,waypoint,high,4,2981,30,0.0
20,waypoint,high,4,3828,30,0.0
20,waypoint,high,4,4915,30,0.08797691354682467
20,waypoint,high,4,6311,30,0.11841169615552036
20,waypoint,high,4,8103,30,0.036923076923076927
20,waypoint,high,4,10405,30,0.0
20,waypoint,high,4,13360,30,0.0
20,waypoint,high,5,1,30,47.18113364639527
20,waypoint,high,5,2,30,47.3615526029698
20,waypoint,high,5,3,30,49.90161744182653
20,waypoint,high,5,4,30,49.90161744182653
20,waypoint,high,5,6,30,6.181467927471821
20,waypoint,high,5,7,30,7.019657159990769
20,waypoint,high,5,9,30,0.0
20,waypoint,high,5,12,30,0.0
20,waypoint,high,5,16,30,0.0
20,waypoint,high,5,20,30,0.0
20,waypoint,high,5,26,30,0.0
20,waypoint,high,5,33,30,0.0
20,waypoint,high,5,43,30,0.0
20,waypoint,high,5,55,30,0.0
20,waypoint,high,5,70,30,0.0
20,waypoint,high,5,90,30,0.0
20,waypoint,high,5,116,30,0.0
20,waypoint,high,5,148,30,0.0
20,waypoint,high,5,191,30,0.0
20,waypoint,high,5,245,30,0.0
20,waypoint,high,5,314,30,0.0
20,waypoint,high,5,403,30,0.0
20,waypoint,high,5,518,30,0.0
20,waypoint,high,5,665,30,0.0
20,waypoint,high,5,854,30,0.0
20,waypoint,high,5,1097,30,0.0
20,waypoint,high,5,1408,30,0.0
20,waypoint,high,5,1808,30,0.0
20,waypoint,high,5,2322,30,0.0
20,waypoint,high,5,2981,30,0.0
20,waypoint,high,5,3828,30,0.0
20,waypoint,high,5,4915,30,0.0
20,waypoint,high,5,6311,30,0.0
20,waypoint,high,5,8103,30,0.12466511666667673
20,waypoint,high,5,10405,30,0.3881125136968754
20,waypoint,high,5,13360,30,0.3615526029698013
20,waypoint,high,6,1,30,49.98296059896572
20,waypoint,high,6,2,30,49.98296059896572
20,waypoint,high,6,3,30,49.98296059896572
20,waypoint,high,6,4,30,49.98296059896572
20,waypoint,high,6,6,30,50.31213610425701
20,waypoint,high,6,7,30,50.31213610425701
20,waypoint,high,6,9,30,50.31213610425701
20,waypoint,high,6,12,30,50.31213610425701
20,waypoint,high,6,16,30,0.02542556661282952
20,waypoint,high,6,20,30,0.02542556661282952
20,waypoint,high,6,26,30,0.02542556661282952
20,waypoint,high,6,33,30,0.02542556661282952
20,waypoint,high,6,43,30,0.0
20,waypoint,high,6,55,30,0.0
20,waypoint,high,6,70,30,0.0
20,waypoint,high,6,90,30,0.0
20,waypoint,high,6,116,30,0.0
20,waypoint,high,6,148,30,0.0
20,waypoint,high,6,191,30,0.0
20,waypoint,high,6,245,30,0.0
20,waypoint,high,6,314,30,0.0
20,waypoint,high,6,403,30,0.0
20,waypoint,high,6,518,30,0.0
20,waypoint,high,6,665,30,0.0
20,waypoint,high,6,854,30,0.0
20,waypoint,high,6,1097,30,0.0
20,waypoint,high,6,1408,30,0.0
20,waypoint,high,6,1808,30,0.0
20,waypoint,high,6,2322,30,0.0
20,waypoint,high,6,2981,30,0.0
20,waypoint,high,6,3828,30,0.0
20,waypoint,high,6,4915,30,0.0
20,waypoint,high,6,6311,30,0.0
20,waypoint,high,6,8103,30,0.0
20,waypoint,high,6,10405,30,0.0
20,waypoint,high,6,13360,30,0.0
20,waypoint,high,8,1,30,49.729332397607834
20,waypoint,high,8,2,30,49.729332397607834
20,waypoint,high,8,3,30,2.35466728094116
20,waypoint,high,8,4,30,2.35466728094116
20,waypoint,high,8,6,30,2.6814589233319945
20,waypoint,high,8,7,30,0.3075506003402071
20,waypoint,high,8,9,30,0.3075506003402071
20,waypoint,high,8,12,30,0.33427352166728463
20,waypoint,high,8,16,30,0.33427352166728463
20,waypoint,high,8,20,30,0.05901076135493163
20,waypoint,high,8,26,30,0.976163800029183
20,waypoint,high,8,33,30,0.976163800029183
20,waypoint,high,8,43,30,0.976163800029183
20,waypoint,high,8,55,30,0.976163800029183
20,waypoint,high,8,70,30,0.976163800029183
20,waypoint,high,8,90,30,0.0
20,waypoint,high,8,116,30,0.0
20,waypoint,high,8,148,30,0.0
20,waypoint,high,8,191,30,0.0
20,waypoint,high,8,245,30,0.0
20,waypoint,high,8,314,30,0.0
20,waypoint,high,8,403,30,0.0
20,waypoint,high,8,518,30,0.0
20,waypoint,high,8,665,30,0.0
20,waypoint,high,8,854,30,0.0
20,waypoint,high,8,1097,30,0.0
20,waypoint,high,8,1408,30,0.0
20,waypoint,high,8,1808,30,0.0
20,waypoint,high,8,2322,30,0.0
20,waypoint,high,8,2981,30,0.0
20,waypoint,high,8,3828,30,0.0
20,waypoint,high,8,4915,30,0.0
20,waypoint,high,8,6311,30,0.0
20,waypoint,high,8,8103,30,0.0
20,waypoint,high,8,10405,30,0.0
20,waypoint,high,8,13360,30,0.0
20,waypoint,high,10,1,30,0.0
20,waypoint,high,10,2,30,0.0
20,waypoint,high,10,3,30,0.0
20,waypoint,high,10,4,30,0.0
20,waypoint,high,10,6,30,2.257814939416183
20,waypoint,high,10,7,30,2.257814939416183
20,waypoint,high,10,9,30,2.257814939416183
20,waypoint,high,10,12,30,2.257814939416183
20,waypoint,high,10,16,30,2.257814939416183
20,waypoint,high,10,20,30,3.0
20,waypoint,high,10,26,30,3.0
20,waypoint,high,10,33,30,3.0
20,waypoint,high,10,43,30,3.0
20,waypoint,high,10,55,30,3.0
20,waypoint,high,10,70,30,1.5648190002257027
20,waypoint,high,10,90,30,1.019657159990769
20,waypoint,high,10,116,30,0.9798654201970517
20,waypoint,high,10,148,30,0.8423815484061423
20,waypoint,high,10,191,30,0.8423815484061423
20,waypoint,high,10,245,30,0.8423815484061423
20,waypoint,high,10,314,30,0.0
20,waypoint,high,10,403,30,0.0
20,waypoint,high,10,518,30,0.0
20,waypoint,high,10,665,30,0.0
20,waypoint,high,10,854,30,0.0
20,waypoint,high,10,1097,30,0.0
20,waypoint,high,10,1408,30,0.0
20,waypoint,high,10,1808,30,0.0
20,waypoint,high,10,2322,30,0.0
20,waypoint,high,10,2981,30,0.0
20,waypoint,high,10,3828,30,0.0
20,waypoint,high,10,4915,30,0.0
20,waypoint,high,10,6311,30,0.0
20,waypoint,high,10,8103,30,0.0
20,waypoint,high,10,10405,30,0.0
20,waypoint,high,10,13360,30,0.0
20,sharedergodic,high,3,1,165,47.19524770857871
20,sharedergodic,high,3,2,165,0.0
20,sharedergodic,high,3,3,165,0.0
20,sharedergodic,high,3,4,165,0.0
20,sharedergodic,high,3,6,165,0.0
20,sharedergodic,high,3,7,165,0.0
20,sharedergodic,high,3,9,165,0.0
20,sharedergodic,high,3,12,165,0.015854745634324124
20,sharedergodic,high,3,16,165,0.036256368382654364
20,sharedergodic,high,3,20,165,0.036256368382654364
20,sharedergodic,high,3,26,165,0.036256368382654364
20,sharedergodic,high,3,33,165,0.34091818830353615
20,sharedergodic,high,3,43,165,0.12924090594082926
20,sharedergodic,high,3,55,165,0.12924090594082926
20,sharedergodic,high,3,70,165,0.12924090594082926
20,sharedergodic,high,3,90,165,0.12924090594082926
20,sharedergodic,high,3,116,165,0.1292409059408292
20,sharedergodic,high,3,148,165,0.1292409059408292
20,sharedergodic,high,3,191,165,0.12924090594082926
20,sharedergodic,high,3,245,165,0.12924090594082926
20,sharedergodic,high,3,314,165,0.34091818830353615
20,sharedergodic,high,3,403,165,0.34091818830353604
20,sharedergodic,high,3,518,165,0.34091818830353604
20,sharedergodic,high,3,665,165,0.3409181883035361
20,sharedergodic,high,3,854,165,0.31674090594082926
20,sharedergodic,high,3,1097,165,0.25287776202133017
20,sharedergodic,high,3,1408,165,0.23784016803636768
20,sharedergodic,high,3,1808,165,0.19498302517922467
20,sharedergodic,high,3,2322,165,0.2571451873413867
20,sharedergodic,high,3,2981,165,0.21263008400275404
20,sharedergodic,high,3,3828,165,0.2768012069974065
20,sharedergodic,high,3,4915,165,0.3066603075419314
20,sharedergodic,high,3,6311,165,0.30666030754193196
20,sharedergodic,high,3,8103,165,0.3066603075419324
20,sharedergodic,high,4,1,165,49.8203771577571
20,sharedergodic,high,4,2,165,50.05471142292854
20,sharedergodic,high,4,3,165,50.570994714108714
20,sharedergodic,high,4,4,165,0.1539414549032505
20,sharedergodic,high,4,6,165,0.1539414549032505
20,sharedergodic,high,4,7,165,0.1539414549032505
20,sharedergodic,high,4,9,165,0.1539414549032505
20,sharedergodic,high,4,12,165,0.1539414549032505
20,sharedergodic,high,4,16,165,0.1539414549032505
20,sharedergodic,high,4,20,165,0.1539414549032505
20,sharedergodic,high,4,26,165,0.1539414549032505
20,sharedergodic,high,4,33,165,0.1539414549032505
20,sharedergodic,high,4,43,165,0.1539414549032505
20,sharedergodic,high,4,55,165,0.11968357414164615
20,sharedergodic,high,4,70,165,0.11968357414164615
20,sharedergodic,high,4,90,165,0.11968357414164615
20,sharedergodic,high,4,116,165,0.11968357414164615
20,sharedergodic,high,4,148,165,0.11968357414164615
20,sharedergodic,high,4,191,165,0.11968357414164615
20,sharedergodic,high,4,245,165,0.1539414549032505
20,sharedergodic,high,4,314,165,0.15394145490325056
20,sharedergodic,high,4,403,165,0.15394145490325056
20,sharedergodic,high,4,518,165,0.1539414549032505
20,sharedergodic,high,4,665,165,0.1539414549032505
20,sharedergodic,high,4,854,165,0.1539414549032505
20,sharedergodic,high,4,1097,165,0.1539414549032505
20,sharedergodic,high,4,1408,165,0.15394145490325045
20,sharedergodic,high,4,1808,165,0.15394145490325045
20,sharedergodic,high,4,2322,165,0.15394145490325045
20,sharedergodic,high,4,2981,165,0.15394145490325056
20,sharedergodic,high,4,3828,165,0.15394145490325056
20,sharedergodic,high,4,4915,165,0.33041204313854455
20,sharedergodic,high,4,6311,165,0.37239391654794757
20,sharedergodic,high,4,8103,165,0.39877365051388824
20,sharedergodic,high,4,10405,165,0.41489689976050254
20,sharedergodic,high,4,13360,165,0.4027347375983403
20,sharedergodic,high,5,1,165,0.0
20,sharedergodic,high,5,2,165,0.22732446098421236
20,sharedergodic,high,5,3,165,0.22732446098421236
20,sharedergodic,high,5,4,165,0.22732446098421236
20,sharedergodic,high,5,6,165,0.22732446098421236
20,sharedergodic,high,5,7,165,0.0881113131707005
20,sharedergodic,high,5,9,165,0.0881113131707005
20,sharedergodic,high,5,12,165,0.25738656922501657
20,sharedergodic,high,5,16,165,0.016079605488392268
20,sharedergodic,high,5,20,165,0.016079605488392268
20,sharedergodic,high,5,26,165,0.016079605488392268
20,sharedergodic,high,5,33,165,0.016079605488392268
20,sharedergodic,high,5,43,165,0.016079605488392268
20,sharedergodic,high,5,55,165,0.06343872915828574
20,sharedergodic,high,5,70,165,0.06343872915828574
20,sharedergodic,high,5,90,165,0.06343872915828574
20,sharedergodic,high,5,116,165,0.1599798496200246
20,sharedergodic,high,5,148,165,0.024216669989986173
20,sharedergodic,high,5,191,165,0.024216669989986173
20,sharedergodic,high,5,245,165,0.024216669989986173
20,sharedergodic,high,5,314,165,0.08849033284331709
20,sharedergodic,high,5,403,165,0.08849033284331709
20,sharedergodic,high,5,518,165,0.08849033284331709
20,sharedergodic,high,5,665,165,0.21722519378359761
20,sharedergodic,high,5,854,165,0.21722519378359761
20,sharedergodic,high,5,1097,165,0.21722519378359761
20,sharedergodic,high,5,1408,165,0.21722519378359761
20,sharedergodic,high,5,1808,165,0.21722519378359761
20,sharedergodic,high,5,2322,165,0.21722519378359761
20,sharedergodic,high,5,2981,165,0.21722519378359761
20,sharedergodic,high,5,3828,165,0.21722519378359761
20,sharedergodic,high,5,4915,165,0.21722519378359761
20,sharedergodic,high,5,6311,165,0.21722519378359761
20,sharedergodic,high,5,8103,165,0.21722519378359761
20,sharedergodic,high,5,10405,165,0.33690876792524377
20,sharedergodic,high,5,13360,165,0.3369087679252438
20,sharedergodic,high,6,1,165,0.0
20,sharedergodic,high,6,2,165,0.0
20,sharedergodic,high,6,3,165,0.0
20,sharedergodic,high,6,4,165,0.0
20,sharedergodic,high,6,6,165,0.0
20,sharedergodic,high,6,7,165,0.0
20,sharedergodic,high,6,9,165,0.0
20,sharedergodic,high,6,12,165,0.0
20,sharedergodic,high,6,16,165,0.0
20,sharedergodic,high,6,20,165,0.116319532115019
20,sharedergodic,high,6,26,165,0.116319532115019
20,sharedergodic,high,6,33,165,0.116319532115019
20,sharedergodic,high,6,43,165,0.116319532115019
20,sharedergodic,high,6,55,165,0.11878737397385286
20,sharedergodic,high,6,70,165,0.11878737397385286
20,sharedergodic,high,6,90,165,0.11878737397385286
20,sharedergodic,high,6,116,165,0.09654112046173885
20,sharedergodic,high,6,148,165,0.09654112046173885
20,sharedergodic,high,6,191,165,0.09654112046173885
20,sharedergodic,high,6,245,165,0.1420899899143901
20,sharedergodic,high,6,314,165,0.1420899899143901
20,sharedergodic,high,6,403,165,0.1420899899143901
20,sharedergodic,high,6,518,165,0.1420899899143901
20,sharedergodic,high,6,665,165,0.23991493976491807
20,sharedergodic,high,6,854,165,0.23991493976491807
20,sharedergodic,high,6,1097,165,0.046906415971306625
20,sharedergodic,high,6,1408,165,0.046906415971306625
20,sharedergodic,high,6,1808,165,0.046906415971306625
20,sharedergodic,high,6,2322,165,0.046906415971306625
20,sharedergodic,high,6,2981,165,0.046906415971306625
20,sharedergodic,high,6,3828,165,0.046906415971306625
20,sharedergodic,high,6,4915,165,0.046906415971306625
20,sharedergodic,high,6,6311,165,0.046906415971306625
20,sharedergodic,high,6,8103,165,0.10431575793278325
20,sharedergodic,high,6,10405,165,0.10431575793278325
20,sharedergodic,high,6,13360,165,0.10431575793278325
20,sharedergodic,high,8,1,165,0.0
20,sharedergodic,high,8,2,165,0.0
20,sharedergodic,high,8,3,165,0.0
20,sharedergodic,high,8,4,165,3.076649874886117
20,sharedergodic,high,8,6,165,3.5723917628958857
20,sharedergodic,high,8,7,165,3.5723917628958857
20,sharedergodic,high,8,9,165,3.5723917628958857
20,sharedergodic,high,8,12,165,0.3357490440560046
20,sharedergodic,high,8,16,165,0.3357490440560046
20,sharedergodic,high,8,20,165,0.3357490440560046
20,sharedergodic,high,8,26,165,0.3357490440560046
20,sharedergodic,high,8,33,165,0.0
20,sharedergodic,high,8,43,165,0.0
20,sharedergodic,high,8,55,165,0.0
20,sharedergodic,high,8,70,165,0.0
20,sharedergodic,high,8,90,165,0.013621830224558096
20,sharedergodic,high,8,116,165,0.013621830224558096
20,sharedergodic,high,8,148,165,0.013621830224558096
20,sharedergodic,high,8,191,165,0.013621830224558096
20,sharedergodic,high,8,245,165,0.0
20,sharedergodic,high,8,314,165,0.0
20,sharedergodic,high,8,403,165,0.0
20,sharedergodic,high,8,518,165,0.0
20,sharedergodic,high,8,665,165,0.0
20,sharedergodic,high,8,854,165,0.0
20,sharedergodic,high,8,1097,165,0.0
20,sharedergodic,high,8,1408,165,0.0
20,sharedergodic,high,8,1808,165,0.0
20,sharedergodic,high,8,2322,165,0.0
20,sharedergodic,high,8,2981,165,0.0
20,sharedergodic,high,8,3828,165,0.0
20,sharedergodic,high,8,4915,165,0.0
20,sharedergodic,high,8,6311,165,0.0
20,sharedergodic,high,8,8103,165,0.0
20,sharedergodic,high,8,10405,165,0.0
20,sharedergodic,high,8,13360,165,0.0
20,sharedergodic,high,10,1,165,46.94986349588154
20,sharedergodic,high,10,2,165,0.0
20,sharedergodic,high,10,3,165,0.0
20,sharedergodic,high,10,4,165,0.0
20,sharedergodic,high,10,6,165,2.6328518162749797
20,sharedergodic,high,10,7,165,2.4507593842862914
20,sharedergodic,high,10,9,165,0.24130696373662433
20,sharedergodic,high,10,12,165,0.24130696373662433
20,sharedergodic,high,10,16,165,0.24130696373662433
20,sharedergodic,high,10,20,165,0.8060754292579481
20,sharedergodic,high,10,26,165,0.3405149530479682
20,sharedergodic,high,10,33,165,0.21178009210768767
20,sharedergodic,high,10,43,165,0.21178009210768767
20,sharedergodic,high,10,55,165,0.21178009210768767
20,sharedergodic,high,10,70,165,0.21178009210768767
20,sharedergodic,high,10,90,165,0.21178009210768767
20,sharedergodic,high,10,116,165,0.21178009210768767
20,sharedergodic,high,10,148,165,0.21178009210768767
20,sharedergodic,high,10,191,165,0.21178009210768767
20,sharedergodic,high,10,245,165,0.21178009210768767
20,sharedergodic,high,10,314,165,0.21178009210768767
20,sharedergodic,high,10,403,165,0.21178009210768767
20,sharedergodic,high,10,518,165,0.21178009210768767
20,sharedergodic,high,10,665,165,0.0
20,sharedergodic,high,10,854,165,0.0
20,sharedergodic,high,10,1097,165,0.0
20,sharedergodic,high,10,1408,165,0.0
20,sharedergodic,high,10,1808,165,0.0
20,sharedergodic,high,10,2322,165,0.0
20,sharedergodic,high,10,2981,165,0.0
20,sharedergodic,high,10,3828,165,0.0
20,sharedergodic,high,10,4915,165,0.0
20,sharedergodic,high,10,6311,165,0.0
20,sharedergodic,high,10,8103,165,0.0
20,sharedergodic,high,10,10405,165,0.0
20,sharedergodic,high,10,13360,165,0.0
20,autoergodic,high,3,1,166,46.88023906775035
20,autoergodic,high,3,2,166,46.88023906775035
20,autoergodic,high,3,3,166,46.88023906775035
20,autoergodic,high,3,4,166,46.97769592333899
20,autoergodic,high,3,6,166,47.17606753075348
20,autoergodic,high,3,7,166,0.0
20,autoergodic,high,3,9,166,2.965730458925079
20,autoergodic,high,3,12,166,0.06279734331396608
20,autoergodic,high,3,16,166,0.06279734331396608
20,autoergodic,high,3,20,166,0.06279734331396608
20,autoergodic,high,3,26,166,0.06279734331396608
20,autoergodic,high,3,33,166,0.0
20,autoergodic,high,3,43,166,0.0
20,autoergodic,high,3,55,166,0.0
20,autoergodic,high,3,70,166,0.0
20,autoergodic,high,3,90,166,0.0
20,autoergodic,high,3,116,166,0.0
20,autoergodic,high,3,148,166,0.0
20,autoergodic,high,3,191,166,0.0
20,autoergodic,high,3,245,166,0.0
20,autoergodic,high,3,314,166,0.0
20,autoergodic,high,3,403,166,5.551115123125783e-17
20,autoergodic,high,3,518,166,5.551115123125783e-17
20,autoergodic,high,3,665,166,0.0
20,autoergodic,high,3,854,166,0.0
20,autoergodic,high,3,1097,166,0.0
20,autoergodic,high,3,1408,166,1.1102230246251565e-16
20,autoergodic,high,3,1808,166,1.6653345369377348e-16
20,autoergodic,high,3,2322,166,1.1102230246251565e-16
20,autoergodic,high,3,2981,166,1.1102230246251565e-16
20,autoergodic,high,3,3828,166,5.551115123125783e-17
20,autoergodic,high,3,4915,166,0.0
20,autoergodic,high,3,6311,166,0.0
20,autoergodic,high,3,8103,166,0.0
20,autoergodic,high,4,1,166,46.8482651308344
20,autoergodic,high,4,2,166,2.848265130834402
20,autoergodic,high,4,3,166,3.19840524494014
20,autoergodic,high,4,4,166,3.19840524494014
20,autoergodic,high,4,6,166,3.19840524494014
20,autoergodic,high,4,7,166,3.19840524494014
20,autoergodic,high,4,9,166,3.19840524494014
20,autoergodic,high,4,12,166,3.3952118975530743
20,autoergodic,high,4,16,166,0.16325363101190282
20,autoergodic,high,4,20,166,0.16325363101190282
20,autoergodic,high,4,26,166,0.0
20,autoergodic,high,4,33,166,0.0
20,autoergodic,high,4,43,166,0.0
20,autoergodic,high,4,55,166,0.0
20,autoergodic,high,4,70,166,0.0
20,autoergodic,high,4,90,166,0.0
20,autoergodic,high,4,116,166,2.1701846963310647
20,autoergodic,high,4,148,166,2.1701846963310647
20,autoergodic,high,4,191,166,0.0
20,autoergodic,high,4,245,166,0.0
20,autoergodic,high,4,314,166,0.0
20,autoergodic,high,4,403,166,0.0
20,autoergodic,high,4,518,166,0.0
20,autoergodic,high,4,665,166,0.0
20,autoergodic,high,4,854,166,0.0
20,autoergodic,high,4,1097,166,5.551115123125783e-17
20,autoergodic,high,4,1408,166,0.0
20,autoergodic,high,4,1808,166,0.0
20,autoergodic,high,4,2322,166,0.49999999999999994
20,autoergodic,high,4,2981,166,0.37499999999999994
20,autoergodic,high,4,3828,166,0.24450672411819754
20,autoergodic,high,4,4915,166,0.22352941176470584
20,autoergodic,high,4,6311,166,0.0
20,autoergodic,high,4,8103,166,0.0
20,autoergodic,high,4,10405,166,0.06603071538538449
20,autoergodic,high,4,13360,166,0.00981478269423542
20,autoergodic,high,5,1,166,43.61935906129491
20,autoergodic,high,5,2,166,43.61935906129491
20,autoergodic,high,5,3,166,46.781823340994606
20,autoergodic,high,5,4,166,46.781823340994606
20,autoergodic,high,5,6,166,0.008049488453912623
20,autoergodic,high,5,7,166,0.008049488453912623
20,autoergodic,high,5,9,166,0.008049488453912623
20,autoergodic,high,5,12,166,0.7268655848576331
20,autoergodic,high,5,16,166,0.7268655848576331
20,autoergodic,high,5,20,166,0.7268655848576331
20,autoergodic,high,5,26,166,0.6653353506517159
20,autoergodic,high,5,33,166,0.6047881024469257
20,autoergodic,high,5,43,166,0.6047881024469257
20,autoergodic,high,5,55,166,0.6047881024469257
20,autoergodic,high,5,70,166,0.6047881024469257
20,autoergodic,high,5,90,166,0.6047881024469257
20,autoergodic,high,5,116,166,0.2754634364501784
20,autoergodic,high,5,148,166,0.2754634364501784
20,autoergodic,high,5,191,166,0.2754634364501784
20,autoergodic,high,5,245,166,0.0
20,autoergodic,high,5,314,166,0.0
20,autoergodic,high,5,403,166,0.0
20,autoergodic,high,5,518,166,0.0
20,autoergodic,high,5,665,166,0.0
20,autoergodic,high,5,854,166,0.0
20,autoergodic,high,5,1097,166,0.0
20,autoergodic,high,5,1408,166,0.0
20,autoergodic,high,5,1808,166,0.0
20,autoergodic,high,5,2322,166,0.0
20,autoergodic,high,5,2981,166,0.0
20,autoergodic,high,5,3828,166,0.0
20,autoergodic,high,5,4915,166,0.0
20,autoergodic,high,5,6311,166,0.0
20,autoergodic,high,5,8103,166,0.0
20,autoergodic,high,5,10405,166,0.0
20,autoergodic,high,5,13360,166,0.0
20,autoergodic,high,6,1,166,46.88223129640811
20,autoergodic,high,6,2,166,2.706163765654625
20,autoergodic,high,6,3,166,2.706163765654625
20,autoergodic,high,6,4,166,2.706163765654625
20,autoergodic,high,6,6,166,2.706163765654625
20,autoergodic,high,6,7,166,2.706163765654625
20,autoergodic,high,6,9,166,2.706163765654625
20,autoergodic,high,6,12,166,0.10429471929936218
20,autoergodic,high,6,16,166,0.10429471929936218
20,autoergodic,high,6,20,166,0.10429471929936218
20,autoergodic,high,6,26,166,0.10429471929936218
20,autoergodic,high,6,33,166,0.10429471929936218
20,autoergodic,high,6,43,166,0.10429471929936218
20,autoergodic,high,6,55,166,0.10429471929936218
20,autoergodic,high,6,70,166,0.0
20,autoergodic,high,6,90,166,0.0
20,autoergodic,high,6,116,166,0.0
20,autoergodic,high,6,148,166,0.0
20,autoergodic,high,6,191,166,0.0
20,autoergodic,high,6,245,166,0.0
20,autoergodic,high,6,314,166,0.0
20,autoergodic,high,6,403,166,0.0
20,autoergodic,high,6,518,166,0.0
20,autoergodic,high,6,665,166,0.0
20,autoergodic,high,6,854,166,0.05562820565050247
20,autoergodic,high,6,1097,166,0.7680417334588285
20,autoergodic,high,6,1408,166,0.0
20,autoergodic,high,6,1808,166,0.0
20,autoergodic,high,6,2322,166,0.0
20,autoergodic,high,6,2981,166,0.0
20,autoergodic,high,6,3828,166,0.0
20,autoergodic,high,6,4915,166,0.0
20,autoergodic,high,6,6311,166,0.0
20,autoergodic,high,6,8103,166,0.0
20,autoergodic,high,6,10405,166,0.5988797079336199
20,autoergodic,high,6,13360,166,0.0
20,autoergodic,high,8,1,166,43.58734041901318
20,autoergodic,high,8,2,166,0.0
20,autoergodic,high,8,3,166,0.0
20,autoergodic,high,8,4,166,0.0
20,autoergodic,high,8,6,166,0.0
20,autoergodic,high,8,7,166,0.2660122072180613
20,autoergodic,high,8,9,166,0.2660122072180613
20,autoergodic,high,8,12,166,0.2660122072180613
20,autoergodic,high,8,16,166,0.9842487807640845
20,autoergodic,high,8,20,166,0.9842487807640845
20,autoergodic,high,8,26,166,0.9842487807640845
20,autoergodic,high,8,33,166,0.9842487807640845
